gameId,player,positionGroupType,shirtNumber,team
23073,"{'id': '18007', 'nickname': 'Matheus Peixoto'}",CF,99,"{'id': '826', 'name': 'Júbilo Iwata'}"
23073,"{'id': '13816', 'nickname': 'Thomas Deng'}",LCB,3,"{'id': '825', 'name': 'Albirex Niigata'}"
23073,"{'id': '27928', 'nickname': 'Kaito Taniguchi'}",CF,7,"{'id': '825', 'name': 'Albirex Niigata'}"
23073,"{'id': '28105', 'nickname': 'Kotaro Fujikawa'}",CF,13,"{'id': '826', 'name': 'Júbilo Iwata'}"
23073,"{'id': '27914', 'nickname': 'Takumi Hasegawa'}",RB,32,"{'id': '825', 'name': 'Albirex Niigata'}"
23073,"{'id': '27926', 'nickname': 'Shusuke Ota'}",RW,11,"{'id': '825', 'name': 'Albirex Niigata'}"
23073,"{'id': '4230', 'nickname': 'Eiji Kawashima'}",GK,1,"{'id': '826', 'name': 'Júbilo Iwata'}"
23073,"{'id': '28110', 'nickname': 'Ryo Germain'}",CF,11,"{'id': '826', 'name': 'Júbilo Iwata'}"
23073,"{'id': '27907', 'nickname': 'Ryo Endo'}",RCB,26,"{'id': '825', 'name': 'Albirex Niigata'}"
23073,"{'id': '27923', 'nickname': 'Jin Okumura'}",AM,30,"{'id': '825', 'name': 'Albirex Niigata'}"
23073,"{'id': '28099', 'nickname': 'Rikiya Uehara'}",CM,7,"{'id': '826', 'name': 'Júbilo Iwata'}"
23073,"{'id': '28093', 'nickname': 'Shunsuke Nishikubo'}",RB,26,"{'id': '826', 'name': 'Júbilo Iwata'}"
23073,"{'id': '27921', 'nickname': 'Motoki Hasegawa'}",AM,14,"{'id': '825', 'name': 'Albirex Niigata'}"
23074,"{'id': '28145', 'nickname': 'Tomoya Inukai'}",RCB,13,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28167', 'nickname': 'Kosuke Kinoshita'}",CF,15,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27969', 'nickname': 'Kyohei Noborizato'}",LB,6,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27978', 'nickname': 'Satoki Uejo'}",LM,7,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28151', 'nickname': 'Hiroki Sekine'}",RB,32,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28156', 'nickname': 'Koki Kumasaka'}",DM,27,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27970', 'nickname': 'Kakeru Funaki'}",LCB,14,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27986', 'nickname': 'Hiroto Yamada'}",CF,34,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28166', 'nickname': 'Mao Hosoya'}",CF,19,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27971', 'nickname': 'Seiya Maikuma'}",RB,2,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27977', 'nickname': 'Masaya Shibayama'}",RM,48,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28153', 'nickname': 'Eiji Shirai'}",CM,33,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28169', 'nickname': 'Ota Yamamoto'}",CF,45,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27985', 'nickname': 'Léo Ceará'}",CF,9,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28155', 'nickname': 'Takumi Tsuchiya'}",CM,34,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28146', 'nickname': 'Yugo Tatsuta'}",RCB,50,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27983', 'nickname': 'Jordy Croux'}",RW,11,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28154', 'nickname': 'Yuto Yamada'}",LM,6,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27962', 'nickname': 'Jin Hyeon Kim'}",GK,21,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27982', 'nickname': 'Capixaba'}",LW,27,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28158', 'nickname': 'Takuya Shimamura'}",RM,29,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28141', 'nickname': 'Tatsuya Morita'}",GK,31,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27975', 'nickname': 'Hiroaki Okuno'}",CM,25,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27967', 'nickname': 'Koji Toriumi'}",RCB,24,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28143', 'nickname': 'Taiyo Koga'}",LCB,4,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28157', 'nickname': 'Sachiro Toshima'}",CM,28,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '15796', 'nickname': 'Vitor Bueno'}",CM,55,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27987', 'nickname': 'Ryo Watanabe'}",CF,35,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28148', 'nickname': 'Diego'}",LB,3,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28149', 'nickname': 'Eiichi Katayama'}",LB,16,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27964', 'nickname': 'Shunta Tanaka'}",CM,10,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27963', 'nickname': 'Keisuke Shimizu'}",GK,31,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '28140', 'nickname': 'Kenta Matsumoto'}",GK,46,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '28161', 'nickname': 'Matheus Savio'}",CF,10,"{'id': '818', 'name': 'Kashiwa Reysol'}"
23074,"{'id': '27965', 'nickname': 'Ryuya Nishio'}",RCB,33,"{'id': '830', 'name': 'Cerezo Osaka'}"
23074,"{'id': '27988', 'nickname': 'Sota Kitano'}",CF,38,"{'id': '830', 'name': 'Cerezo Osaka'}"
23075,"{'id': '28252', 'nickname': 'Keiya Sento'}",CM,8,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28231', 'nickname': 'Koki Fukui'}",GK,42,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28356', 'nickname': 'Makoto Mitsuta'}",RW,11,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28244', 'nickname': 'Kai Shibato'}",CM,45,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '13819', 'nickname': 'Mitchell Duke'}",CF,15,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28353', 'nickname': 'Shunki Higashi'}",LWB,24,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '29296', 'nickname': 'Alen Inoue'}",CF,36,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28233', 'nickname': 'Gen Shoji'}",LCB,3,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '13918', 'nickname': 'Sang-ho Na'}",LW,10,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28346', 'nickname': 'Taishi Matsumoto'}",CM,14,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28357', 'nickname': 'Motoki Ohara'}",AM,40,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28234', 'nickname': 'Min Kyu Jang'}",RCB,14,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28245', 'nickname': 'Hokuto Shimoda'}",DM,18,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28338', 'nickname': 'Sho Sasaki'}",LCB,19,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28335', 'nickname': 'Goro Kawanami'}",GK,22,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28229', 'nickname': 'Kosei Tani'}",GK,1,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28261', 'nickname': 'Se Hun Oh'}",CF,90,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28337', 'nickname': 'Hayato Araki'}",MCB,4,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28352', 'nickname': 'Sota Koshimichi'}",RM,32,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '12288', 'nickname': 'Ibrahim Dresevic'}",MCB,5,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28242', 'nickname': 'Junya Suzuki'}",RB,6,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28343', 'nickname': 'Shuto Nakano'}",RWB,15,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28350', 'nickname': 'Yotaro Nakajima'}",CM,35,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28256', 'nickname': 'Kazuki Fujimoto'}",LW,22,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28339', 'nickname': 'Tsukasa Shiotani'}",RCB,33,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '27913', 'nickname': 'Naoto Arai'}",RB,13,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28238', 'nickname': 'Kotaro Hayashi'}",LWB,26,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28248', 'nickname': 'Takuya Yasui'}",CM,41,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28360', 'nickname': 'Mutsuki Kato'}",LW,51,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28260', 'nickname': 'Shota Fujio'}",RW,9,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28333', 'nickname': 'Keisuke Osako'}",GK,1,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28361', 'nickname': 'Yuki Ohashi'}",CF,77,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28259', 'nickname': 'Yu Hirakawa'}",RWB,7,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28253', 'nickname': 'Shunta Araki'}",AM,47,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23075,"{'id': '28345', 'nickname': 'Takumu Kawamura'}",CM,8,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23075,"{'id': '28344', 'nickname': 'Gakuto Notsuda'}",DM,7,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23076,"{'id': '28298', 'nickname': 'Il Gyu Park'}",GK,71,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28328', 'nickname': 'Cayman Togashi'}",CF,22,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28457', 'nickname': 'Tetsushi Yamakawa'}",RCB,4,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28475', 'nickname': 'Daiju Sasaki'}",AM,22,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28325', 'nickname': 'Yuki Horigome'}",CF,21,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28461', 'nickname': 'Gotoku Sakai'}",RB,24,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28463', 'nickname': 'Nanasei Iino'}",RB,2,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28313', 'nickname': 'So Kawahara'}",CM,5,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28329', 'nickname': 'Ayumu Yokoyama'}",CF,13,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28482', 'nickname': 'Yuya Osako'}",CF,10,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28308', 'nickname': 'Taichi Kikuchi'}",RM,23,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28331', 'nickname': 'Vinícius Araújo'}",CF,11,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28481', 'nickname': 'Taisei Miyashiro'}",CM,9,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28468', 'nickname': 'Yuya Kuwasaki'}",DM,25,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28309', 'nickname': 'Yusuke Maruhashi'}",LB,28,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28300', 'nickname': 'Bong Jo Koh'}",GK,12,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28469', 'nickname': 'Takahiro Ogihara'}",CM,6,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28473', 'nickname': 'Kakeru Yamauchi'}",CM,30,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28316', 'nickname': 'Akito Fukuta'}",CM,6,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28322', 'nickname': 'Keisuke Sakaiya'}",RM,32,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '348', 'nickname': 'Yoshinori Muto'}",RW,11,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28305', 'nickname': 'Tae Hyeon Kim'}",LCB,20,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28307', 'nickname': 'Seiji Kimura'}",RCB,3,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28467', 'nickname': 'Hotaru Yamaguchi'}",CM,96,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28459', 'nickname': 'Yuki Honda'}",LCB,15,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28311', 'nickname': 'Wataru Harada'}",RB,42,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28330', 'nickname': 'Marcelo Ryan'}",CF,99,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '4061', 'nickname': 'Thuler'}",LCB,3,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28458', 'nickname': 'Ryuho Kikuchi'}",RCB,81,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28304', 'nickname': 'Kosuke Yamazaki'}",RCB,2,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28320', 'nickname': 'Hikaru Nakahara'}",RM,8,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28462', 'nickname': 'Ryo Hatsuse'}",LB,19,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28454', 'nickname': 'Shota Arai'}",GK,21,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28319', 'nickname': 'Yoichi Naganuma'}",LM,88,"{'id': '834', 'name': 'Sagan Tosu'}"
23076,"{'id': '28452', 'nickname': 'Daiya Maekawa'}",GK,1,"{'id': '831', 'name': 'Vissel Kobe'}"
23076,"{'id': '28464', 'nickname': 'Rikuto Hirose'}",LW,23,"{'id': '831', 'name': 'Vissel Kobe'}"
23078,"{'id': '28508', 'nickname': 'Élber'}",RW,7,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28172', 'nickname': 'Sung Ryong Jung'}",GK,1,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '13500', 'nickname': 'Erison'}",CF,9,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28513', 'nickname': 'Asahi Uenaka'}",CM,14,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28509', 'nickname': 'Kota Mizunuma'}",RW,18,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28194', 'nickname': 'Daiya Tono'}",LW,17,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28501', 'nickname': 'Kota Watanabe'}",CM,6,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28506', 'nickname': 'Tae Hee Nam'}",AM,29,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28193', 'nickname': 'Akihiro Ienaga'}",RW,41,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28196', 'nickname': 'Yu Kobayashi'}",CF,11,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28486', 'nickname': 'Shinnosuke Hatanaka'}",LCB,4,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28502', 'nickname': 'Riku Yamane'}",CM,28,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28183', 'nickname': 'Kento Tachibanada'}",CM,8,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28171', 'nickname': 'Naoto Kamifukumoto'}",GK,99,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28488', 'nickname': 'Takumi Kamijima'}",RCB,15,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28507', 'nickname': 'Jun Amano'}",AM,20,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28181', 'nickname': 'Sota Miura'}",LB,13,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28176', 'nickname': 'Takuma Ominami'}",RCB,3,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28492', 'nickname': 'Katsuya Nagato'}",LB,2,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28514', 'nickname': 'Yuhi Murakami'}",CF,38,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28189', 'nickname': 'Tatsuki Seko'}",CM,16,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28188', 'nickname': 'Yuki Yamamoto'}",CM,77,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28498', 'nickname': 'Ken Matsubara'}",RB,27,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28495', 'nickname': 'Ren Kato'}",LB,16,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28179', 'nickname': 'Kota Takai'}",LCB,2,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28197', 'nickname': 'Shin Yamada'}",CF,20,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28512', 'nickname': 'Anderson Lopes'}",CF,10,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28195', 'nickname': 'Yusuke Segawa'}",RB,30,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28180', 'nickname': 'Asahi Sasaki'}",LB,5,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28483', 'nickname': 'William Popp'}",GK,1,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28511', 'nickname': 'Ryo Miyaichi'}",LW,23,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28175', 'nickname': 'Jesiel'}",RCB,4,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28191', 'nickname': 'Marcinho'}",LW,23,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23078,"{'id': '28499', 'nickname': 'Takuya Kida'}",CM,8,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28484', 'nickname': 'Fuma Shirasaka'}",GK,31,"{'id': '823', 'name': 'Yokohama F. Marinos'}"
23078,"{'id': '28190', 'nickname': 'Yasuto Wakizaka'}",AM,14,"{'id': '822', 'name': 'Kawasaki Frontale'}"
23079,"{'id': '27997', 'nickname': 'Kanta Doi'}",RCB,32,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '4969', 'nickname': 'Keita Endo'}",AM,22,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28433', 'nickname': 'Ayumu Ohata'}",LB,66,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28434', 'nickname': 'Hirokazu Ishihara'}",RB,4,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28003', 'nickname': 'Hotaka Nakamura'}",RB,2,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28002', 'nickname': 'Kosuke Shirai'}",RB,99,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28430', 'nickname': 'Marius Høibråten'}",LCB,5,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '8558', 'nickname': 'Shoya Nakajima'}",AM,10,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28013', 'nickname': 'Ryotaro Araki'}",CF,71,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '2090', 'nickname': 'Hiroki Sakai'}",RB,2,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28447', 'nickname': 'Tomoaki Okubo'}",RW,21,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28005', 'nickname': 'Kei Koizumi'}",CM,37,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '27996', 'nickname': 'Masato Morishige'}",RCB,3,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28448', 'nickname': 'Thiago'}",CF,12,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28007', 'nickname': 'Kuryu Matsuki'}",CM,7,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '27992', 'nickname': 'Tsuyoshi Kodama'}",GK,1,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '13493', 'nickname': 'Naoki Maeda'}",RW,38,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28010', 'nickname': 'Soma Anzai'}",RW,38,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28426', 'nickname': 'Shusaku Nishikawa'}",GK,1,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28438', 'nickname': 'Ryoma Watanabe'}",LW,13,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28004', 'nickname': 'Takahiro Ko'}",CM,8,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28017', 'nickname': 'Jája Silva'}",LW,70,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28437', 'nickname': 'Ken Iwao'}",CM,6,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28442', 'nickname': 'Yoshio Koizumi'}",AM,8,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '27995', 'nickname': 'Henrique Trevisan'}",LCB,44,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28018', 'nickname': 'Teruhito Nakagawa'}",RW,39,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28435', 'nickname': 'Atsuki Ito'}",CM,3,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28451', 'nickname': 'Shinzo Koroki'}",CF,30,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28001', 'nickname': 'Kashif Bangnagande'}",LB,49,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28008', 'nickname': 'Riki Harakawa'}",CM,40,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '23652', 'nickname': 'Samuel Gustafson'}",CM,11,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '28427', 'nickname': 'Ayumi Niekawa'}",GK,16,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '27991', 'nickname': 'Taishi Brandon Nozawa'}",GK,41,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28012', 'nickname': 'Kota Tawaratsumida'}",LW,33,"{'id': '819', 'name': 'FC Tokyo'}"
23079,"{'id': '28432', 'nickname': 'Yota Sato'}",RCB,20,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23079,"{'id': '20162', 'nickname': 'Yusuke Matsuo'}",LW,24,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23080,"{'id': '28065', 'nickname': 'Takuma Arano'}",CM,27,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28064', 'nickname': 'Kosuke Hara'}",M,35,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28292', 'nickname': 'Tsukasa Morishima'}",RW,14,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28067', 'nickname': 'Hiroki Miyazawa'}",CM,10,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28055', 'nickname': 'Shunta Awaka'}",GK,21,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28275', 'nickname': 'Ryosuke Yamanaka'}",LWB,66,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28272', 'nickname': 'Shion Inoue'}",RCB,4,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28058', 'nickname': 'Toya Nakamura'}",LCB,6,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28071', 'nickname': 'Tatsuya Hasegawa'}",LM,16,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28278', 'nickname': 'Sho Inagaki'}",CM,15,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28279', 'nickname': 'Takuji Yonemoto'}",DM,6,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28057', 'nickname': 'Seiya Baba'}",RCB,88,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28062', 'nickname': 'Ryu Takao'}",RB,2,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28276', 'nickname': 'Akinari Kawazura'}",LCB,24,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28290', 'nickname': 'Noriyoshi Sakai'}",LM,9,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28054', 'nickname': 'Takanori Sugeno'}",GK,1,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '2096', 'nickname': 'Musashi Suzuki'}",CF,7,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28281', 'nickname': 'Haruki Yoshida'}",MCB,5,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28286', 'nickname': 'Tojiro Kubo'}",RM,25,"{'id': '827', 'name': 'Nagoya Grampus'}"
23080,"{'id': '28056', 'nickname': 'Daihachi Okamura'}",MCB,50,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28068', 'nickname': 'Tomoki Kondo'}",RM,33,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23080,"{'id': '28288', 'nickname': 'Ryuji Izumi'}",RWB,7,"{'id': '827', 'name': 'Nagoya Grampus'}"
